ticker,event_ticker,series_ticker,title,subtitle,category,status,close_time,yes_bid,yes_ask,no_bid,no_ask,last_price,volume,volume_24h,open_interest,liquidity,notional_value,yes_mid,prob_implied,spread,fetched_at
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-SGHODD14,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,Saman Ghoddos: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-SEZATO6,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,Saeid Ezatolahi: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-RREZAE23,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,Ramin Rezaeian: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-MTAREM99,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,Mehdi Taremi: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-MMOHEB8,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,Mohammad Mohebi: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-MMOHAM5,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,Milad Mohammadi: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-MGHORB21,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,Mohammad Ghorbani: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-HKANAA13,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,Hossein Kanaani: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-GOAL,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,No Goal: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI-ANEMAT19,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-IRI,,Ali Nemati: IR Iran First Goalscorer,,,finalized,2026-06-27T05:09:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-RRABIA5,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Rami Rabia: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-MZAKI11,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Mostafa Mohamed Zaki Abdelraouf: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-MTREZE7,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Mahmoud Trezeguet: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-MSALAH11,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Mohamed Salah: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-MSABER21,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Mahmoud Saber: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-MLASHE17,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Mohanad Lasheen: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-MHANY3,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Mohamed Hany: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-MABDEL5,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Mohamed Abdelmonem: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-GOAL,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,No Goal: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-EASHOU8,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Eman Ashour: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY-AABOUL13,KXWCTEAMFIRSTGOAL-26JUN26EGYIRI-EGY,,Ahmed Aboul-Fatouh: Egypt First Goalscorer,,,finalized,2026-06-27T03:29:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-MALHA24,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Moteb Al-Harbi: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-MABUA2,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Mohammed Waheeb Abu Al Shamat: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-LDUART15,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Laros Duarte: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:54Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-GRODRI11,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Garry Rodrigues: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:54Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-BRODRI18,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Brian Rodriguez: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:47Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-AALHA9,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Abdullah Al-Hamdan: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-HVAREL29,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Helio Varela: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:53Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-NDACO10,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Nuno Da Costa: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:53Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-FVINAS9,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Federico Vinas: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:47Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-MALJU10,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Musab Al-Juwayr: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-SROCHE1,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Sergio Rochet: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:47Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-NDELA18,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Nicolas De La Cruz: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-ALAJAM78,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Ali Lajami: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-RODR16,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Rodri: Spain First Goalscorer,,,finalized,2026-06-27T02:19:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-PEDR8,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Pedri: Spain First Goalscorer,,,finalized,2026-06-27T02:19:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-PCUBAR5,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Pau Cubarsi: Spain First Goalscorer,,,finalized,2026-06-27T02:19:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-MOYARZ10,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Mikel Oyarzabal: Spain First Goalscorer,,,finalized,2026-06-27T02:19:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-MMERIN23,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Mikel Merino: Spain First Goalscorer,,,finalized,2026-06-27T02:19:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-MLLORE14,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Marcos Llorente: Spain First Goalscorer,,,finalized,2026-06-27T02:19:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-MCUCUR3,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Marc Cucurella: Spain First Goalscorer,,,finalized,2026-06-27T02:19:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-LYAMAL10,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Lamine Yamal: Spain First Goalscorer,,,finalized,2026-06-27T02:19:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-GOAL,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,No Goal: Spain First Goalscorer,,,finalized,2026-06-27T02:19:47Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-ALAPOR14,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Aymeric Laporte: Spain First Goalscorer,,,finalized,2026-06-27T02:19:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP-ABAENA10,KXWCTEAMFIRSTGOAL-26JUN26URUESP-ESP,,Alex Baena: Spain First Goalscorer,,,finalized,2026-06-27T02:19:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-SCACER3,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Sebastian Caceres: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:43Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-RBENTA30,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Rodrigo Bentancur: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-MUGART25,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Manuel Ugarte: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:43Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-MOLIVE17,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Mathias Olivera: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:43Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-MARAUJ20,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Maxi Araujo: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-JSANAB8,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Juan Sanabria: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-GVAREL2,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Guillermo Varela: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:46Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-GOAL,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,No Goal: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:43Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-FVALVE8,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Federico Valverde: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:44Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-DNUNEZ7,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Darwin Nunez: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:45Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU-ACANOB17,KXWCTEAMFIRSTGOAL-26JUN26URUESP-URU,,Agustin Canobbio: Uruguay First Goalscorer,,,finalized,2026-06-27T02:19:43Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-SMANDA23,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Sultan Mandash: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-SALDA29,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Salem Al-Dawsari: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-SABDUL12,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Saud Abdulhamid: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-NALDA16,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Nasser Al-Dawsari: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-NALBO12,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Nawaf Al-Boushal: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-MKANNO28,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Mohamed Kanno: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-HALTO87,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Hassan Al-Tombakti: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-GOAL,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,No Goal: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:48Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-FALBU9,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Firas Al-Buraikan: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-AALKH17,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Abdullah Al Khaibari: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:50Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA-AALAM5,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-KSA,,Abdulelah Al-Amri: Saudi Arabia First Goalscorer,,,finalized,2026-06-27T02:09:49Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-WSEMED17,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Willy Semedo: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-WPINA20,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Wagner Pina: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-RMENDE20,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Ryan Mendes: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-PJOAO8,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Paulo Joao: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:51Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-PICO4,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Pico: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-KPINA6,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Kevin Pina: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:53Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-JMONTE35,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Jamiro Monteiro: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-GOAL,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,No Goal: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:51Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-DLIVRA14,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Dailon Livramento: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:51Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-DDUART23,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Deroy Duarte: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV-DBORGE3,KXWCTEAMFIRSTGOAL-26JUN26CPVKSA-CPV,,Diney Borges: Cape Verde First Goalscorer,,,finalized,2026-06-27T02:19:52Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-KYAKOB19,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Kevin Yakob: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:11Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-AYOUSI13,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Ali Yousif: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:11Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-JHASSANA,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Jalal Hassan: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:11Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-MYOUNI6,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Manaf Younis : Iraq First Goalscorer,,,finalized,2026-06-26T21:20:11Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-ZIQBAL14,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Zidane Iqbal: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:10Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-RSULAK2,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Rebin Sulaka: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:09Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-MDOSKI14,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Merchas Doski: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:09Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-IBAYES8,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Ibrahim Bayesh: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:10Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-GOAL,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,No Goal: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-FPUTRO26,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Frans Putros: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-AQASEM37,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Ahmed Qasem: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:10Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-ALI14,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Ali Jassim: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:09Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-AHASHI5,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Akam Hashim: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:08Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-AALHA9,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Ali Al-Hamadi: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:10Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ-AALAM16,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-IRQ,,Amir Al-Ammari: Iraq First Goalscorer,,,finalized,2026-06-26T21:20:09Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-SEN-SMANE10,KXWCTEAMFIRSTGOAL-26JUN26SENIRQ-SEN,,Sadio Mane: Senegal First Goalscorer,,,finalized,2026-06-26T21:09:43Z,,,,,,,,,,,,,,2026-07-02T05:24:35Z
